data,neg_rate,avg_auc,avg_acc,avg_ap,avg_rec,avg_f1
new_mirna,1,0.8016147112573979,0.7079300000000001,0.7922408694887418,0.5435149978876215,0.6504667639560254
new_mirna,5,0.8028241876356157,0.8185499999999999,0.46930484551465257,0.5435149978876215,0.4996168085653913
new_mirna,10,0.8031301552254643,0.84436,0.32067266810320305,0.5435149978876215,0.3883893834699253
