data,neg_rate,avg_auc,avg_acc,avg_ap,avg_rec,avg_f1
new_mirna,1,0.8020432242446441,0.7107699999999999,0.7982888301773903,0.5380228136882128,0.650377857747661
new_mirna,5,0.8033612810741415,0.82803,0.4850782163103758,0.5380228136882128,0.5105080364271752
new_mirna,10,0.803646239778792,0.8547600000000001,0.33711827114291515,0.5380228136882128,0.4024485596149433
