data,neg_rate,avg_auc,avg_acc,avg_ap,avg_rec,avg_f1
new_mirna,1,0.8123620305356946,0.7062200000000001,0.7925559923651982,0.5673848753696662,0.6588454924511417
new_mirna,5,0.8135065095528237,0.8007500000000001,0.46596394054138324,0.5673848753696662,0.4869804010938007
new_mirna,10,0.8138085765602909,0.82218,0.31784846730207533,0.5673848753696662,0.36714599073839016
