data,neg_rate,avg_auc,avg_acc,avg_ap,avg_rec,avg_f1
new_mirna,1,0.8150552105426521,0.7079,0.7959784135551714,0.5656949725390791,0.659471337116851
new_mirna,5,0.8162206768035849,0.8054299999999998,0.4720708162374249,0.5656949725390791,0.4921880756993936
new_mirna,10,0.8165299677976057,0.82768,0.3233943638774074,0.5656949725390791,0.3737989776473942
