data,neg_rate,avg_auc,avg_acc,avg_ap,avg_rec,avg_f1
new_mirna,1,0.7886030707754794,0.7034300000000001,0.7806202763900909,0.5430925221799746,0.6468040482802254
new_mirna,5,0.7892203814989553,0.8124,0.4507092064846178,0.5430925221799746,0.4910804673033094
new_mirna,10,0.7893868988623142,0.83696,0.30438109900940624,0.5430925221799746,0.37721848244194245
