data,neg_rate,avg_auc,avg_acc,avg_ap,avg_rec,avg_f1
new_mirna,1,0.7946727053741516,0.70986,0.7879285498394241,0.5538656527249683,0.6562250491152086
new_mirna,5,0.7960974676624029,0.8156400000000001,0.466532953559891,0.5538656527249683,0.5003858732001344
new_mirna,10,0.7963533590745443,0.8396399999999999,0.31849700515252743,0.5538656527249683,0.38575018336757305
